date_time,open,high,low,close,cum_vol,cum_dollar,cum_ticks
2015-01-09 17:05:15.975,2039.25,2042.0,2038.0,2041.0,34308,70000992.0,11822
2015-01-09 17:13:19.851,2041.0,2044.5,2041.0,2043.5,34305,70086110.25,10764
2015-01-09 17:26:09.757,2043.5,2045.0,2040.5,2040.5,34267,70007575.75,12217
2015-01-09 17:36:38.767,2040.5,2042.5,2038.25,2039.75,34313,70007035.25,12116
2015-01-09 17:59:06.489,2039.75,2041.75,2036.5,2037.25,34327,70005798.75,13622
2015-01-09 18:14:11.989,2037.25,2041.25,2035.5,2041.0,34351,70006201.75,12760
2015-01-09 18:31:51.875,2041.0,2043.0,2039.0,2042.25,34311,70040730.0,12576
2015-01-09 18:49:59.348,2042.25,2042.5,2037.75,2040.5,34379,70143274.5,12691
2015-01-09 19:03:16.748,2040.5,2042.75,2037.75,2039.0,34306,70000666.25,11849
2015-01-09 19:24:02.358,2039.0,2040.75,2038.0,2039.5,34323,70003028.5,13039
2015-01-09 19:38:43.711,2039.5,2041.5,2037.25,2041.0,34343,70029726.25,11139
2015-01-09 19:52:45.368,2041.0,2042.75,2038.75,2041.0,34302,70005603.75,11434
2015-01-09 20:07:51.183,2041.0,2044.75,2039.5,2044.5,34364,70165765.75,11441
2015-01-09 20:15:57.374,2044.5,2047.0,2043.5,2045.75,34223,70001924.5,10646
2015-01-09 20:30:08.619,2045.75,2046.75,2041.0,2042.0,34247,70005789.5,11220
2015-01-09 20:41:52.644,2041.75,2044.0,2039.5,2043.25,34287,70003358.25,11306
2015-01-09 20:51:43.028,2043.25,2043.5,2040.25,2041.5,34284,70000642.5,9948
2015-01-09 20:57:46.474,2041.5,2041.5,2038.0,2038.5,34335,70027991.0,8969
2015-01-09 20:59:57.475,2038.5,2039.0,2037.75,2038.75,34343,70001004.0,6521
2015-01-09 21:01:09.101,2038.75,2039.0,2036.25,2036.75,34365,70018774.75,5258
2015-01-09 21:12:32.915,2036.75,2037.25,2035.25,2035.75,34414,70078987.0,7102
2015-01-11 23:31:19.054,2035.75,2038.75,2033.5,2035.5,34395,70020714.25,7461
2015-01-12 08:08:40.147,2035.5,2039.5,2032.5,2039.25,34399,70006009.5,15208
2015-01-12 09:48:31.980,2039.25,2045.25,2037.25,2044.75,34295,70010018.0,16185
2015-01-12 12:18:05.244,2044.75,2048.25,2044.25,2045.25,34213,70007205.5,14595
2015-01-12 13:32:14.385,2045.25,2047.25,2037.5,2039.0,34277,70005586.5,12967
2015-01-12 14:28:13.109,2039.25,2041.25,2036.5,2039.75,34334,70001294.25,13324
2015-01-12 14:33:58.607,2039.75,2042.25,2037.25,2037.5,34313,70006681.75,14213
2015-01-12 14:36:34.243,2037.5,2037.75,2030.5,2030.5,34418,70007594.5,12883
2015-01-12 14:39:02.103,2030.5,2030.75,2026.5,2028.5,34503,70000844.0,12198
2015-01-12 14:42:25.786,2028.5,2028.75,2024.5,2025.0,34543,70001023.0,11425
2015-01-12 14:46:05.149,2025.0,2027.25,2023.75,2027.0,34558,70001846.5,11876
2015-01-12 14:49:15.126,2027.0,2027.75,2022.0,2022.0,34675,70193733.25,10971
2015-01-12 14:52:46.430,2022.0,2023.0,2020.5,2022.75,34626,70002631.75,11191
2015-01-12 14:56:49.380,2022.75,2023.5,2017.75,2018.25,34646,70017929.0,12718
2015-01-12 15:00:35.046,2018.25,2020.5,2016.75,2018.25,34676,70001113.0,11921
2015-01-12 15:04:44.953,2018.25,2019.0,2015.25,2018.75,34707,70018670.75,13142
2015-01-12 15:10:43.447,2018.75,2020.75,2018.0,2020.0,34663,70000443.75,12718
2015-01-12 15:16:36.229,2020.0,2021.5,2017.5,2020.25,34658,70005303.0,12708
2015-01-12 15:24:19.358,2020.25,2022.5,2019.0,2019.25,34640,70001711.0,13699
2015-01-12 15:29:53.431,2019.25,2023.25,2018.25,2019.0,34635,70000022.0,12381
2015-01-12 15:37:23.784,2019.0,2021.0,2017.75,2021.0,34692,70058563.25,13109
2015-01-12 15:44:58.528,2021.0,2024.5,2020.0,2023.25,34609,70001105.0,13095
2015-01-12 15:55:19.477,2023.25,2024.75,2022.25,2022.5,34594,70001848.25,12823
2015-01-12 16:02:08.112,2022.5,2028.5,2021.75,2028.0,34550,70003729.75,12209
2015-01-12 16:12:21.723,2028.0,2029.0,2026.5,2028.5,34521,70007143.0,12153
2015-01-12 16:22:06.014,2028.5,2029.25,2024.75,2026.75,34547,70002375.25,13372
2015-01-12 16:33:53.060,2026.75,2028.5,2025.0,2025.5,34548,70014823.0,13061
2015-01-12 16:46:55.200,2025.5,2028.5,2024.5,2025.75,34540,70002136.5,12200
2015-01-12 16:52:54.695,2025.75,2026.5,2021.25,2023.0,34600,70001187.5,10909
2015-01-12 17:13:51.670,2023.0,2026.75,2021.75,2023.5,34581,70008143.0,12896
2015-01-12 17:30:00.651,2023.5,2028.0,2022.5,2025.5,34565,70000412.0,13734
2015-01-12 17:51:12.651,2025.5,2027.5,2022.0,2022.75,34566,70000056.75,13876
2015-01-12 18:09:14.828,2022.75,2024.5,2020.75,2021.75,34609,70000832.5,13873
2015-01-12 18:30:00.674,2021.75,2023.25,2019.0,2019.0,34642,70006448.0,13821
2015-01-12 18:55:27.042,2019.0,2024.0,2019.0,2022.25,34620,70001515.75,14274
2015-01-12 19:21:38.023,2022.25,2025.0,2020.5,2021.25,34611,70009852.75,14184
2015-01-12 19:34:29.238,2021.25,2021.75,2017.5,2018.25,34670,70010433.25,12144
2015-01-12 19:47:23.970,2018.25,2019.5,2016.5,2017.5,34696,70000799.0,10971
2015-01-12 19:59:00.557,2017.5,2021.0,2017.0,2020.25,34672,70002216.25,9950
2015-01-12 20:10:48.492,2020.25,2022.25,2019.25,2020.0,34648,70010394.25,9620
2015-01-12 20:26:18.638,2020.0,2023.5,2019.0,2019.75,34634,70000721.25,10955
2015-01-12 20:40:10.125,2019.75,2021.25,2015.75,2019.0,34681,70001168.75,13494
2015-01-12 20:48:13.520,2019.0,2025.75,2019.0,2025.25,34614,70001830.25,11553
2015-01-12 20:56:12.622,2025.25,2026.5,2022.0,2023.5,34589,70011768.5,10999
2015-01-12 20:59:49.551,2023.5,2023.5,2020.75,2021.5,34633,70019243.75,8462
2015-01-12 21:00:33.368,2021.5,2022.75,2021.25,2021.75,34634,70029427.5,4832
2015-01-12 21:10:25.047,2022.0,2025.0,2021.5,2024.75,34612,70022861.25,6162
2015-01-13 02:39:48.314,2024.75,2025.75,2022.0,2024.75,34596,70007278.0,10540
2015-01-13 08:03:51.071,2024.75,2027.5,2020.0,2020.75,34705,70241132.5,11911
2015-01-13 09:38:58.103,2020.75,2029.0,2020.75,2029.0,34572,70002304.75,14294
2015-01-13 11:18:53.598,2029.0,2032.25,2026.75,2030.25,34497,70021224.25,13878
2015-01-13 12:37:22.583,2030.25,2035.75,2028.5,2033.25,34437,70003676.5,11800
2015-01-13 13:52:13.598,2033.25,2034.0,2028.5,2031.5,34468,70011790.25,12386
2015-01-13 14:14:54.651,2031.5,2037.75,2031.25,2036.0,34417,70043731.0,11904
2015-01-13 14:31:38.293,2036.0,2040.0,2035.75,2040.0,34347,70001684.5,12900
2015-01-13 14:34:08.581,2040.0,2044.75,2040.0,2044.75,34269,70002663.25,11948
2015-01-13 14:38:34.106,2044.75,2046.5,2043.5,2044.5,34243,70031186.5,12390
2015-01-13 14:41:11.552,2044.5,2047.75,2043.25,2047.5,34229,70003806.0,11541
2015-01-13 14:44:17.251,2047.5,2049.25,2046.0,2047.5,34204,70036801.0,12086
2015-01-13 14:48:31.614,2047.5,2049.75,2046.5,2048.25,34173,70001075.25,11679
2015-01-13 14:53:11.062,2048.25,2050.0,2046.25,2047.25,34283,70218139.5,11222
2015-01-13 14:58:19.585,2047.25,2049.75,2047.0,2049.25,34170,70000441.5,11551
2015-01-13 15:02:06.028,2049.25,2051.75,2048.5,2049.25,34143,70000363.75,10904
2015-01-13 15:08:31.476,2049.25,2050.75,2047.5,2048.0,34374,70435334.25,11838
2015-01-13 15:14:42.727,2048.0,2049.0,2047.0,2047.25,34194,70035721.25,10273
2015-01-13 15:24:06.894,2047.25,2047.75,2045.75,2047.25,34205,70011453.0,11667
2015-01-13 15:35:35.458,2047.25,2047.75,2045.25,2047.5,34235,70065864.5,12836
2015-01-13 15:45:07.609,2047.5,2049.0,2046.5,2047.5,34209,70047499.0,11231
2015-01-13 15:53:46.175,2047.5,2050.75,2047.25,2050.0,34170,70013408.25,11604
2015-01-13 16:01:03.235,2050.0,2050.0,2047.25,2048.25,34173,70000993.25,9317
2015-01-13 16:11:59.537,2048.5,2048.5,2046.0,2046.0,34198,70000038.0,9755
2015-01-13 16:21:06.097,2046.0,2047.25,2043.5,2043.75,34218,70001161.0,10419
2015-01-13 16:30:09.869,2043.75,2045.75,2043.0,2045.5,34250,70007224.75,11674
2015-01-13 16:35:51.264,2045.5,2046.0,2043.0,2044.0,34240,70002496.0,9124
2015-01-13 16:43:48.767,2044.0,2045.0,2041.5,2042.25,34263,70010854.0,10391
2015-01-13 16:55:22.729,2042.25,2045.5,2042.0,2043.25,34248,70001785.5,10826
2015-01-13 17:02:29.201,2043.25,2043.75,2039.25,2039.25,34291,70022214.5,9888
2015-01-13 17:09:40.841,2039.25,2041.0,2038.5,2039.75,34445,70262381.75,9471
2015-01-13 17:18:54.990,2039.75,2040.5,2038.25,2039.0,34327,70007145.5,9054
2015-01-13 17:24:24.880,2039.0,2039.25,2034.0,2035.5,34377,70000516.25,9956
2015-01-13 17:34:05.724,2035.5,2036.25,2032.25,2033.75,34408,70007019.75,11089
2015-01-13 17:43:49.856,2033.75,2034.5,2030.75,2032.0,34455,70026070.0,11729
2015-01-13 17:52:38.881,2032.0,2035.5,2031.0,2034.5,34451,70038566.75,10652
2015-01-13 18:15:19.524,2034.5,2036.5,2033.25,2035.0,34397,70000958.75,12279
2015-01-13 18:23:36.634,2035.0,2035.25,2027.5,2027.5,34522,70110098.5,12178
2015-01-13 18:27:57.706,2027.5,2028.25,2022.75,2023.5,34555,70004839.5,10469
2015-01-13 18:32:31.211,2023.5,2024.75,2020.75,2020.75,34604,70001445.25,10956
2015-01-13 18:37:34.180,2020.75,2023.0,2019.25,2021.5,34630,70001913.25,12007
2015-01-13 18:41:48.550,2021.5,2022.25,2017.75,2018.75,34659,70001017.75,11707
2015-01-13 18:48:12.712,2018.75,2020.0,2016.5,2020.0,34698,70041059.25,12274
2015-01-13 18:51:47.123,2020.0,2020.75,2013.25,2013.5,34702,70001228.5,10317
2015-01-13 18:53:58.129,2013.5,2014.25,2009.0,2009.0,34805,70014223.0,10516
2015-01-13 18:55:55.190,2009.0,2010.0,2006.5,2009.75,34901,70104150.0,10125
2015-01-13 19:00:04.579,2009.75,2013.25,2009.5,2010.5,34799,70000122.0,11007
2015-01-13 19:03:56.083,2010.75,2011.25,2008.25,2011.0,34840,70022979.0,11643
2015-01-13 19:07:13.315,2011.0,2011.0,2004.25,2006.0,34871,70009700.5,10982
2015-01-13 19:11:28.294,2006.0,2008.75,2005.5,2006.25,34885,70015490.25,11438
2015-01-13 19:14:00.553,2006.25,2006.75,2001.5,2001.75,34925,70000384.25,11421
2015-01-13 19:17:30.444,2001.75,2004.75,2001.0,2004.5,34945,70001494.75,11880
2015-01-13 19:24:28.332,2004.5,2007.0,2004.0,2005.25,34907,70011249.75,11112
2015-01-13 19:28:31.630,2005.25,2009.75,2004.5,2009.0,35000,70271691.0,8692
2015-01-13 19:32:27.576,2009.0,2012.25,2008.5,2011.0,34897,70160272.25,8472
2015-01-13 19:38:33.118,2011.0,2012.75,2010.0,2012.5,34799,70002506.0,8862
2015-01-13 19:43:02.995,2012.5,2014.0,2010.5,2011.25,34787,70001437.75,9290
2015-01-13 19:53:57.876,2011.25,2014.0,2011.0,2012.75,34783,70002046.5,10864
2015-01-13 20:00:07.612,2012.75,2013.0,2004.5,2005.0,34869,70041164.75,10807
2015-01-13 20:06:25.603,2005.0,2006.75,2003.75,2005.0,34903,70000967.0,10814
2015-01-13 20:12:08.317,2005.0,2005.75,2003.0,2005.0,34925,70004788.5,9166
2015-01-13 20:19:27.589,2005.0,2013.5,2004.75,2011.5,34837,70010755.75,11656
2015-01-13 20:27:10.452,2011.5,2013.5,2009.5,2012.0,34800,70004255.5,10628
2015-01-13 20:33:27.192,2012.0,2015.5,2008.0,2014.0,34802,70006761.0,11526
2015-01-13 20:38:11.770,2014.0,2018.75,2013.25,2018.25,34738,70018342.25,10192
2015-01-13 20:41:29.764,2018.25,2022.75,2017.5,2020.0,34678,70068477.5,9515
2015-01-13 20:45:55.243,2020.0,2021.75,2017.75,2018.0,34657,70001827.75,8200
2015-01-13 20:50:28.086,2018.0,2018.25,2015.5,2016.25,34725,70035488.0,8203
2015-01-13 20:55:45.487,2016.25,2016.75,2012.5,2016.25,34755,70026906.25,9033
2015-01-13 20:59:50.267,2016.25,2017.0,2013.75,2016.0,34734,70000028.25,8372
2015-01-13 21:01:46.517,2016.0,2017.5,2015.5,2016.25,34715,70000889.25,5617
2015-01-13 21:11:54.565,2016.25,2019.75,2015.25,2018.0,34723,70063560.5,6909
2015-01-14 01:32:53.645,2018.0,2019.5,2014.0,2014.0,34707,70000788.25,11314
2015-01-14 04:31:40.468,2014.0,2014.25,2005.75,2008.75,34823,70003524.5,16234
2015-01-14 07:26:01.109,2008.75,2010.0,1996.25,2002.5,34967,70002507.5,15005
2015-01-14 08:37:32.102,2002.5,2007.0,2000.5,2006.0,34942,70021774.25,15805
2015-01-14 09:19:38.919,2006.0,2011.75,2002.75,2003.0,34888,70032130.0,14850
2015-01-14 10:22:23.114,2003.0,2019.5,2002.75,2014.0,34790,70002959.25,14216
2015-01-14 11:59:41.053,2014.25,2014.25,2007.0,2007.25,34822,70020436.0,15430
2015-01-14 12:54:38.613,2007.25,2010.25,2003.5,2003.75,34895,70019288.0,12178
2015-01-14 13:30:15.092,2003.75,2005.75,1997.25,1997.75,35028,70126660.0,11560
2015-01-14 13:33:33.398,1997.75,1998.25,1990.5,1992.25,35114,70000728.5,13083
2015-01-14 13:38:00.051,1992.5,1992.75,1985.25,1988.25,35203,70002680.25,12556
2015-01-14 13:49:16.541,1988.25,1993.0,1987.75,1990.75,35165,70001840.5,14099
2015-01-14 14:07:11.594,1990.75,1993.25,1988.25,1989.75,35167,70001545.0,13321
2015-01-14 14:30:04.028,1989.75,1994.25,1989.25,1992.25,35141,70003921.75,13602
2015-01-14 14:32:40.566,1992.25,1996.25,1990.25,1996.0,35122,70001754.0,13022
2015-01-14 14:35:57.519,1996.0,2000.0,1995.75,2000.0,35049,70001846.0,12357
2015-01-14 14:39:50.355,2000.0,2000.25,1994.25,1995.5,35050,70000085.5,13376
2015-01-14 14:44:23.232,1995.5,1998.5,1995.25,1997.75,35060,70012390.75,15342
2015-01-14 14:48:33.504,1997.75,1999.25,1994.25,1998.75,35061,70001977.5,14572
2015-01-14 14:52:33.782,1998.75,1999.5,1997.0,1997.25,35037,70015133.25,12694
2015-01-14 14:57:06.305,1997.25,1999.5,1995.5,1997.25,35049,70008647.25,10482
2015-01-14 15:01:52.760,1997.25,2001.25,1996.75,1999.0,35020,70002627.0,10396
2015-01-14 15:05:50.882,1999.0,2002.0,1997.0,2001.0,35024,70000003.5,11122
2015-01-14 15:08:56.605,2001.0,2005.5,2001.0,2004.75,34948,70003834.0,11092
2015-01-14 15:12:30.833,2004.75,2007.0,2004.0,2005.0,34906,70000232.25,10300
2015-01-14 15:17:54.453,2005.0,2005.25,2002.75,2003.75,34937,70008831.5,11387
2015-01-14 15:22:11.452,2003.75,2004.0,2001.25,2003.25,34953,70002367.0,9884
2015-01-14 15:28:14.418,2003.25,2003.5,2001.25,2003.0,34959,70003668.75,9196
2015-01-14 15:32:37.366,2003.0,2004.5,1998.5,1998.75,35015,70074315.5,11364
2015-01-14 15:37:23.923,1998.75,2001.75,1997.75,2001.0,35008,70000854.5,10999
2015-01-14 15:40:23.695,2001.0,2001.25,1996.75,1997.25,35025,70001533.5,9860
2015-01-14 15:44:51.110,1997.25,2002.5,1996.75,2001.5,35025,70006038.25,9908
2015-01-14 15:51:26.861,2001.5,2003.75,2000.75,2002.0,34977,70026003.25,10360
2015-01-14 15:58:20.819,2002.0,2003.5,1998.5,2001.5,34994,70000677.75,9080
2015-01-14 16:05:31.362,2001.5,2002.5,1996.25,1997.75,35025,70013126.5,10255
2015-01-14 16:10:31.899,1997.75,1998.25,1993.5,1995.75,35083,70014787.75,9792
2015-01-14 16:16:03.286,1995.75,1997.0,1992.75,1994.25,35086,70001738.75,8523
2015-01-14 16:22:47.660,1994.25,1995.5,1992.5,1995.5,35106,70000171.25,9518
2015-01-14 16:33:14.863,1995.5,1996.25,1992.75,1993.0,35098,70004171.25,10985
2015-01-14 16:40:29.438,1993.0,1999.0,1992.0,1998.25,35112,70035768.25,11104
2015-01-14 16:48:32.467,1998.25,1999.75,1996.75,1998.0,35036,70001742.0,9710
2015-01-14 16:59:02.697,1998.0,1999.5,1993.75,1994.0,35071,70004495.25,10281
2015-01-14 17:07:48.599,1994.0,1995.75,1993.0,1993.25,35103,70000416.75,10465
2015-01-14 17:18:12.940,1993.25,1993.75,1989.25,1991.5,35159,70007854.75,11651
2015-01-14 17:28:32.799,1991.5,1993.25,1989.25,1991.75,35154,70001647.0,11621
2015-01-14 17:37:30.409,1991.75,1994.0,1991.25,1993.25,35130,70000696.25,9537
2015-01-14 17:50:24.958,1993.5,1995.5,1990.5,1991.5,35124,70007922.0,11124
2015-01-14 18:03:28.832,1991.5,1994.25,1988.75,1992.5,35197,70079054.5,11671
2015-01-14 18:17:36.566,1992.5,1993.0,1987.25,1987.75,35181,70000636.25,11888
2015-01-14 18:33:26.326,1987.75,1990.5,1986.25,1987.5,35219,70023723.25,13076
2015-01-14 18:42:38.492,1987.5,1988.25,1983.25,1984.0,35260,70004380.5,11314
2015-01-14 18:49:11.193,1984.0,1986.25,1981.25,1986.0,35293,70007308.5,11883
2015-01-14 19:02:14.386,1986.0,1986.75,1982.75,1986.75,35266,70001856.25,12998
2015-01-14 19:09:51.998,1986.75,1989.5,1986.5,1987.25,35212,70001039.0,11249
2015-01-14 19:14:20.771,1987.25,1993.5,1986.75,1993.5,35181,70019577.75,10446
2015-01-14 19:19:29.889,1993.5,1995.75,1992.25,1995.75,35104,70002687.75,10560
2015-01-14 19:25:27.617,1995.75,1997.75,1993.75,1994.75,35097,70042441.25,9736
2015-01-14 19:31:40.521,1994.75,2000.25,1994.25,2000.25,35053,70024789.75,10402
2015-01-14 19:36:58.970,2000.25,2003.25,1998.5,1998.5,35001,70033881.0,10753
2015-01-14 19:47:26.950,1998.5,2001.25,1996.0,1996.0,35035,70002984.25,11530
2015-01-14 19:57:45.871,1996.0,1997.75,1992.75,1994.0,35095,70001820.5,12659
2015-01-14 20:09:05.251,1994.0,1998.5,1993.25,1998.5,35074,70004676.0,13345
2015-01-14 20:17:58.900,1998.5,2003.0,1994.0,2002.5,35031,70000409.0,13148
2015-01-14 20:23:36.175,2002.5,2006.5,2002.25,2002.25,35066,70276512.5,11406
2015-01-14 20:30:20.975,2002.25,2005.5,2000.25,2005.0,34955,70000651.0,10629
2015-01-14 20:38:38.161,2005.0,2006.25,1998.75,2001.25,34970,70002195.0,11930
2015-01-14 20:46:47.169,2001.25,2006.5,2000.0,2005.0,34938,70005348.5,11964
2015-01-14 20:53:34.801,2005.0,2006.25,2002.75,2004.25,34928,70017356.0,9261
2015-01-14 20:59:48.179,2004.25,2005.5,2002.5,2003.75,34928,70000486.5,7951
2015-01-14 21:00:06.809,2003.75,2005.0,2003.5,2004.75,34925,70000053.75,4369
2015-01-14 21:07:04.988,2004.75,2007.25,2004.0,2006.75,34921,70033739.75,5942
2015-01-14 22:11:34.174,2006.75,2011.0,2006.75,2010.5,34863,70011834.0,7445
2015-01-15 05:36:25.082,2010.5,2017.5,2007.25,2017.25,34823,70000871.0,16881
2015-01-15 07:42:26.556,2017.0,2027.25,2016.5,2021.0,34612,70003902.0,14077
2015-01-15 09:29:28.348,2021.0,2024.5,2017.5,2019.0,34645,70001094.5,17599
2015-01-15 09:51:16.735,2019.0,2019.25,1992.25,1992.25,34831,70001137.0,14624
2015-01-15 10:00:44.811,1992.5,2007.5,1986.0,1993.0,35064,70001174.75,14410
2015-01-15 10:15:05.602,1993.0,2010.75,1992.25,2000.0,34977,70001032.5,15177
2015-01-15 10:47:52.912,2000.0,2007.5,1994.25,1996.5,34983,70004839.25,16874
2015-01-15 11:33:46.176,1996.5,2000.0,1988.5,1993.25,35222,70247428.0,15274
2015-01-15 12:18:14.320,1993.25,2007.5,1990.75,2006.25,35051,70000498.75,16284
2015-01-15 12:48:52.655,2006.25,2013.25,2001.5,2002.75,34879,70000097.25,13646
2015-01-15 13:31:42.710,2002.75,2009.5,1999.5,2007.5,34931,70000103.25,15154
2015-01-15 13:45:55.324,2007.25,2017.75,2005.25,2017.5,34807,70004706.0,14177
2015-01-15 14:06:05.883,2017.5,2018.0,2008.5,2011.25,34762,70006156.75,13472
2015-01-15 14:30:02.702,2011.25,2013.75,2008.0,2011.0,34875,70143164.5,12798
2015-01-15 14:33:22.061,2011.0,2016.0,2009.75,2013.75,34772,70000143.5,15384
2015-01-15 14:36:41.402,2013.75,2013.75,2005.25,2006.5,34850,70002202.25,14708
2015-01-15 14:39:34.621,2006.5,2008.75,2000.5,2000.75,34920,70001475.25,12450
2015-01-15 14:42:21.283,2000.75,2004.0,1999.0,2000.75,34990,70023511.75,11051
2015-01-15 14:45:25.492,2000.75,2001.0,1997.5,1998.25,35022,70023620.0,12836
2015-01-15 14:48:52.332,1998.25,2001.0,1997.0,1998.75,35031,70020139.25,11893
2015-01-15 14:52:09.663,1998.75,1999.0,1994.5,1997.5,35070,70002315.0,12392
2015-01-15 14:57:17.741,1997.5,1999.75,1994.75,1995.25,35050,70002652.5,13126
2015-01-15 15:01:42.976,1995.25,1996.0,1991.25,1995.0,35125,70004213.0,10567
2015-01-15 15:05:27.200,1995.0,1996.5,1993.0,1994.25,35089,70003229.75,11628
2015-01-15 15:09:42.108,1994.25,1999.0,1992.5,1998.0,35078,70000776.5,11640
2015-01-15 15:13:57.511,1998.0,1999.25,1994.0,1997.0,35061,70005985.5,11336
2015-01-15 15:18:34.523,1997.0,2002.25,1996.75,2001.75,35005,70014178.0,10701
2015-01-15 15:24:24.695,2001.75,2004.0,2000.5,2003.0,34962,70004203.25,11246
2015-01-15 15:30:26.622,2003.0,2006.75,2002.5,2006.75,34946,70035458.5,10866
2015-01-15 15:35:21.884,2006.75,2010.75,2006.5,2009.0,34864,70022073.25,10669
2015-01-15 15:42:38.448,2009.0,2009.25,2003.0,2003.75,34900,70002321.25,11798
2015-01-15 15:51:27.508,2003.75,2005.75,2001.75,2003.25,34944,70019335.75,11810
2015-01-15 15:58:45.104,2003.25,2004.0,1998.25,1998.75,35000,70040272.0,11106
2015-01-15 16:07:19.850,1998.75,2001.25,1997.5,1997.75,35013,70000625.75,10515
2015-01-15 16:19:23.249,1997.75,2000.75,1995.5,1995.5,35027,70001579.0,12039
2015-01-15 16:28:36.588,1995.5,1996.75,1992.5,1993.25,35093,70000312.25,11738
2015-01-15 16:36:15.343,1993.25,1997.25,1992.0,1996.5,35102,70025142.0,12569
2015-01-15 16:43:20.401,1996.5,1996.5,1990.75,1993.5,35184,70125740.75,11154
2015-01-15 16:51:51.151,1993.5,2000.0,1993.5,1996.75,35110,70139397.5,11380
2015-01-15 17:04:42.158,1996.75,1997.25,1994.0,1994.75,35079,70002145.5,12129
2015-01-15 17:16:54.295,1994.75,1997.75,1993.0,1993.0,35081,70016034.0,9835
2015-01-15 17:31:44.290,1993.0,1995.5,1991.5,1991.75,35141,70041861.25,11354
2015-01-15 17:41:08.784,1991.75,1993.75,1989.0,1989.25,35161,70003490.25,11739
2015-01-15 17:49:46.748,1989.25,1991.25,1985.25,1987.5,35233,70019321.25,12157
2015-01-15 18:02:26.729,1987.5,1992.5,1986.0,1992.0,35338,70290864.25,13497
2015-01-15 18:09:46.655,1992.0,1994.75,1991.0,1992.5,35145,70050442.5,11880
2015-01-15 18:19:26.956,1992.5,1996.25,1992.0,1994.5,35103,70008807.75,11193
2015-01-15 18:39:50.593,1994.5,1995.0,1987.0,1987.25,35162,70004409.5,12603
2015-01-15 18:53:50.922,1987.25,1992.75,1986.5,1992.75,35190,70003772.5,11830
2015-01-15 19:07:30.026,1992.75,1994.5,1988.25,1992.5,35164,70024303.75,12927
2015-01-15 19:22:44.893,1992.5,1994.75,1990.25,1992.5,35133,70007027.5,13918
2015-01-15 19:36:22.181,1992.5,1995.5,1989.75,1994.0,35138,70003776.25,14215
2015-01-15 19:54:21.620,1994.0,1995.5,1991.75,1993.75,35113,70003952.0,14147
2015-01-15 20:05:34.817,1993.75,1998.25,1993.0,1994.25,35065,70000391.0,13667
2015-01-15 20:16:26.911,1994.25,1995.25,1989.0,1989.25,35161,70040290.5,12525
2015-01-15 20:31:17.059,1989.25,1994.5,1988.75,1991.75,35159,70020123.25,12422
2015-01-15 20:45:10.856,1991.75,1995.75,1990.75,1991.75,35124,70003777.75,12989
2015-01-15 20:51:08.624,1991.75,1992.75,1989.0,1989.25,35166,70006783.25,9109
2015-01-15 20:55:33.152,1989.25,1990.25,1985.5,1985.5,35221,70012421.0,9178
2015-01-15 20:58:59.773,1985.5,1987.0,1984.75,1986.75,35246,70001125.0,8888
2015-01-15 21:00:00.411,1986.75,1987.5,1985.5,1986.75,35242,70002314.75,5501
2015-01-15 21:02:20.121,1986.75,1989.75,1985.75,1988.5,35224,70007601.25,6433
2015-01-15 21:10:02.878,1988.5,1993.0,1988.25,1992.5,35164,70018607.25,7007
2015-01-15 21:52:35.511,1992.75,1992.75,1983.5,1986.0,35199,70011958.75,7330
2015-01-16 00:15:15.421,1986.0,1986.0,1974.0,1974.0,35463,70228482.5,13195
2015-01-16 02:54:24.079,1974.0,1979.25,1970.25,1972.0,35459,70001921.25,18395
2015-01-16 07:21:28.879,1972.0,1981.5,1971.25,1981.0,35429,70029393.5,19250
2015-01-16 08:20:50.259,1981.0,1988.75,1979.5,1987.75,35284,70001450.25,13889
2015-01-16 09:44:39.752,1987.75,1987.75,1973.75,1973.75,35327,70000437.5,15551
2015-01-16 11:11:54.988,1973.75,1982.0,1973.25,1980.25,35395,70004292.75,16300
2015-01-16 12:24:41.113,1980.25,1988.0,1979.0,1979.5,35285,70001132.25,15353
2015-01-16 13:30:09.082,1979.5,1981.0,1976.25,1980.0,35391,70021035.75,16858
2015-01-16 13:49:01.879,1980.0,1988.0,1978.25,1986.0,35283,70003662.75,13294
2015-01-16 14:24:47.163,1986.0,1986.5,1981.75,1985.0,35294,70018903.5,14760
2015-01-16 14:30:41.354,1985.0,1985.75,1982.0,1984.0,35307,70043510.75,10797
2015-01-16 14:34:12.015,1984.0,1988.25,1983.25,1988.0,35254,70004935.5,13403
2015-01-16 14:36:45.079,1988.0,1993.5,1987.75,1991.75,35161,70004162.75,12966
2015-01-16 14:39:45.256,1991.75,1993.75,1989.75,1992.5,35144,70000456.25,13165
2015-01-16 14:44:21.870,1992.5,1994.5,1991.25,1992.5,35125,70002023.25,14154
2015-01-16 14:49:13.403,1992.5,1993.0,1988.0,1990.0,35232,70110734.75,14696
2015-01-16 14:55:20.984,1990.0,1991.75,1986.25,1987.5,35197,70001556.0,15153
2015-01-16 15:00:46.337,1987.5,1992.5,1984.25,1991.25,35212,70000416.0,14555
2015-01-16 15:04:04.554,1991.25,1992.5,1983.5,1984.0,35203,70000286.75,15603
2015-01-16 15:08:30.756,1984.0,1987.75,1983.75,1987.0,35251,70006105.5,14859
2015-01-16 15:13:53.432,1987.0,1987.5,1982.25,1983.25,35280,70001841.75,15712
